id,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP,Target
85235,39,2,9773,1,133.1,110.0,0,0,1,0,0,49,0,6,8,6,12.666666666666666,0,6,8,5,13.0,7.6,0.32,Graduate
126821,1,2,9500,1,144.0,130.3,1,0,1,0,1,18,0,8,8,7,13.814285714285717,0,8,8,7,13.814285714285717,12.7,-1.7,Graduate
77548,1,5,9070,1,128.0,124.5,1,0,1,0,1,19,0,6,6,6,14.166666666666666,0,6,8,6,12.333333333333334,10.8,1.74,Graduate
28045,39,1,9254,1,120.0,106.0,1,0,1,1,0,27,0,6,16,3,11.0,0,6,12,0,0.0,7.6,0.32,Dropout
37859,39,1,9500,1,110.0,120.0,1,0,1,0,0,36,0,7,0,0,0.0,0,8,0,0,0.0,12.7,-1.7,Dropout
85183,1,4,9500,1,130.0,121.2,1,0,1,1,0,19,0,7,10,6,12.166666666666666,0,8,10,6,11.416666666666666,12.4,1.79,Graduate
60402,39,1,9556,1,130.0,152.0,0,1,0,0,0,28,0,7,8,0,0.0,0,7,11,0,0.0,10.8,1.74,Dropout
57744,39,1,9500,1,123.0,120.0,0,0,1,1,0,26,0,8,8,7,13.075714285714286,0,8,8,7,13.075714285714286,10.8,1.74,Graduate
86101,1,1,9238,1,125.0,118.0,0,0,1,0,1,18,0,6,7,6,12.0,0,6,6,6,11.333333333333334,8.9,3.51,Graduate
108696,1,1,9670,1,123.0,117.1,1,0,1,0,0,19,0,5,6,4,11.0,0,5,8,3,11.0,10.8,1.74,Graduate
82880,17,4,9500,1,144.0,130.8,1,0,1,0,1,19,0,7,7,7,14.85,0,8,8,8,15.61111111111111,16.2,-0.92,Graduate
47637,1,4,9500,1,136.0,123.8,1,0,1,0,0,19,0,7,0,0,0.0,0,8,0,0,0.0,11.1,2.02,Dropout
54010,39,2,9147,1,133.1,131.0,1,0,1,1,0,24,0,5,6,5,10.2,0,5,8,5,11.0,16.2,-0.92,Dropout
95530,1,1,9238,1,133.0,139.4,1,0,1,0,0,19,0,6,6,6,13.0,0,6,6,6,12.5,7.6,0.32,Graduate
99330,1,1,9085,1,123.0,124.1,0,0,1,0,0,20,0,5,8,5,13.0,0,5,9,5,12.333333333333334,9.4,-3.12,Graduate
31203,39,1,8014,0,133.1,127.0,1,0,1,0,0,27,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
106368,39,1,9130,1,100.0,153.5,0,1,0,1,1,29,0,6,9,1,11.0,0,5,6,0,0.0,12.4,1.79,Graduate
124083,1,4,9773,1,133.1,110.0,1,0,1,0,0,20,0,6,6,6,13.5,0,6,6,6,13.0,11.1,2.02,Graduate
27130,44,1,9085,1,140.0,140.0,1,0,1,0,0,20,0,6,12,4,12.0,0,6,11,3,13.0,12.4,1.79,Enrolled
70060,1,1,9773,1,159.0,151.3,0,0,1,0,1,18,0,6,6,6,15.0,0,6,7,6,14.0,15.5,-4.06,Graduate
63438,1,2,9773,1,129.0,122.0,1,0,1,0,0,19,0,6,8,6,12.666666666666666,0,6,7,6,12.714285714285714,7.6,0.32,Graduate
32030,42,1,9147,1,140.0,140.0,0,0,0,1,0,25,0,5,13,3,12.666666666666666,0,5,12,1,10.0,9.4,-3.12,Dropout
91409,15,1,9070,1,140.0,135.6,1,0,1,0,0,20,6,12,12,10,12.6,4,12,12,8,13.625,15.5,-4.06,Graduate
20130,39,1,9670,1,133.1,109.0,0,1,0,0,0,34,0,6,6,0,0.0,0,6,6,0,0.0,11.1,2.02,Dropout
88037,17,1,9238,1,126.0,118.7,1,0,1,0,1,19,0,6,6,6,13.666666666666666,0,6,6,6,14.0,8.9,3.51,Graduate
6582,1,2,9670,1,121.0,113.7,1,0,0,0,0,20,0,5,8,2,11.0,0,5,7,4,11.5,9.4,-3.12,Dropout
2062,17,2,9085,1,135.0,125.1,1,0,1,0,0,19,0,5,6,5,11.4,0,5,6,5,11.6,12.7,-1.7,Enrolled
27726,1,1,9130,1,132.0,127.8,0,0,1,0,0,18,0,6,11,6,12.0,0,6,10,3,12.666666666666666,11.1,2.02,Enrolled
52961,1,1,9003,1,140.0,140.0,0,0,1,0,0,20,0,6,8,5,12.6,0,6,12,5,12.4,15.5,-4.06,Enrolled
90560,1,5,9500,1,151.0,127.8,0,0,1,0,1,18,0,8,8,7,13.671428571428573,0,8,8,7,13.671428571428573,12.7,-1.7,Graduate
60601,1,1,9147,1,129.0,133.0,1,0,1,0,0,18,0,5,7,4,11.0,0,5,7,5,11.6,7.6,0.32,Graduate
112570,39,2,9147,1,133.1,118.0,1,0,1,1,0,28,0,5,0,0,0.0,0,5,0,0,0.0,7.6,0.32,Graduate
105604,1,1,9254,1,130.0,124.9,0,0,1,0,1,18,0,6,6,6,13.333333333333334,0,6,6,6,12.5,13.9,0.79,Graduate
118585,1,3,9147,1,135.0,122.1,0,0,1,1,0,19,0,5,7,5,12.2,0,5,8,3,11.0,10.8,1.74,Graduate
101966,1,3,9500,1,133.0,119.8,1,1,0,0,0,19,0,7,0,0,0.0,0,8,0,0,0.0,11.1,2.02,Graduate
82794,1,3,9070,1,125.0,122.6,1,0,1,0,1,18,0,6,6,6,11.666666666666666,0,6,9,5,13.0,12.4,1.79,Graduate
110319,44,1,9991,0,160.0,160.0,0,0,1,0,0,26,0,5,5,5,14.8,0,5,6,5,12.4,12.7,-1.7,Graduate
20034,1,1,9670,1,135.0,122.1,0,0,1,1,0,18,0,6,7,6,13.333333333333334,0,6,8,5,13.6,8.9,3.51,Enrolled
2328,39,1,9670,1,140.0,106.0,0,0,1,0,0,27,0,6,9,6,12.571428571428571,0,6,9,6,13.77777777777778,12.4,1.79,Graduate
110321,1,3,9773,1,150.0,145.0,1,0,1,1,0,20,0,6,6,6,12.666666666666666,0,6,6,6,13.666666666666666,10.8,1.74,Graduate
31239,44,1,9085,1,140.0,140.0,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02,Dropout
28978,17,4,9254,1,123.0,117.8,1,0,1,1,0,19,0,6,13,5,11.5,0,6,14,2,12.5,8.9,3.51,Enrolled
25512,1,1,9070,1,152.0,136.3,1,0,0,1,0,20,1,6,8,5,12.0,0,6,6,6,13.5,10.8,1.74,Graduate
1618,17,1,9238,1,137.0,130.4,1,0,1,0,0,19,0,6,8,6,14.0,0,6,6,6,13.833333333333334,12.7,-1.7,Graduate
25731,1,1,9670,1,125.0,125.7,1,0,1,0,1,19,0,6,9,6,13.333333333333334,0,6,6,5,12.8,12.4,1.79,Graduate
75663,39,1,9670,1,133.1,110.5,1,1,1,1,0,45,0,6,6,0,0.0,0,6,6,0,0.0,12.7,-1.7,Dropout
77180,1,1,9773,1,133.1,98.0,0,0,1,1,0,20,0,6,7,5,11.2,0,6,8,4,12.0,15.5,-4.06,Graduate
39262,1,1,9773,1,130.0,123.0,0,0,1,0,0,18,0,6,6,6,13.666666666666666,0,6,6,6,14.5,12.7,-1.7,Graduate
30656,44,1,9003,1,120.0,120.0,1,0,1,1,0,23,0,6,6,0,0.0,0,6,8,0,0.0,15.5,-4.06,Dropout
122612,39,1,9670,1,133.1,130.0,0,0,1,1,0,25,0,6,0,0,0.0,0,6,0,0,0.0,12.7,-1.7,Graduate
46366,1,1,9130,1,140.0,140.9,1,0,1,0,0,19,0,6,8,6,13.0,0,6,9,6,12.666666666666666,12.4,1.79,Graduate
14579,39,1,9670,1,133.1,120.0,1,1,0,0,0,25,0,6,7,2,10.5,0,6,6,0,0.0,13.9,0.79,Dropout
20304,17,2,9853,1,124.0,114.3,1,0,1,0,0,18,0,6,8,6,12.857142857142858,0,6,7,6,13.666666666666666,7.6,0.32,Enrolled
73371,39,1,9991,0,133.1,152.4,0,0,0,1,0,45,0,5,11,2,12.0,0,5,7,1,14.0,10.8,1.74,Dropout
3896,17,1,9670,1,116.0,116.7,0,0,1,1,0,22,0,5,8,2,10.0,0,5,9,0,0.0,9.4,-3.12,Dropout
59017,39,1,9003,1,133.1,139.9,0,0,1,0,1,34,0,6,10,4,14.25,0,6,9,6,12.857142857142858,12.4,1.79,Graduate
95147,39,1,9991,0,133.1,162.0,0,0,0,1,0,29,0,5,5,0,0.0,0,5,5,0,0.0,8.9,3.51,Graduate
100886,1,6,9853,1,131.0,122.0,1,0,1,0,0,19,0,6,8,5,12.2,0,6,12,5,10.833333333333334,9.4,-3.12,Graduate
201,1,1,9500,1,135.0,122.3,0,0,1,0,0,18,0,7,7,6,12.916666666666666,0,7,7,7,12.916666666666666,7.6,0.32,Graduate
67109,1,1,9500,1,127.0,121.5,1,0,1,0,1,19,0,7,7,6,14.0,0,7,7,6,14.0,7.6,0.32,Graduate
120567,1,1,9773,1,150.0,140.8,0,0,1,0,1,20,0,6,6,6,13.833333333333334,0,6,6,6,13.666666666666666,15.5,-4.06,Graduate
118901,1,3,9500,1,143.0,133.9,1,0,1,0,0,18,0,7,7,7,13.371428571428572,0,8,9,8,12.91111111111111,12.4,1.79,Graduate
92410,39,1,9119,1,120.0,128.8,1,0,1,1,0,34,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
11185,1,3,9773,1,137.0,129.3,1,0,1,0,0,19,0,6,7,6,12.5,0,6,7,6,11.5,16.2,-0.92,Enrolled
38961,1,1,171,1,139.0,138.7,0,0,1,0,0,19,4,10,10,9,12.333333333333334,4,11,13,10,13.0,8.9,3.51,Graduate
1599,53,1,9147,1,140.0,140.0,1,0,1,1,0,23,0,5,11,1,12.0,0,5,12,1,10.0,8.9,3.51,Enrolled
82154,1,4,9500,1,140.0,133.5,1,0,1,0,0,18,0,8,8,7,12.828571428571427,0,8,8,7,12.828571428571427,10.8,1.74,Graduate
91351,1,1,9773,1,121.0,115.1,0,0,1,0,1,26,0,6,12,5,13.2,0,6,6,6,12.5,12.4,1.79,Graduate
97817,39,1,9254,1,133.1,116.0,0,0,0,1,0,29,0,6,12,3,11.666666666666666,0,6,7,0,0.0,9.4,-3.12,Graduate
50434,17,1,9085,1,133.1,110.5,1,0,1,0,0,24,0,5,13,3,13.0,0,5,10,5,11.285714285714286,10.8,1.74,Enrolled
17164,17,1,9070,1,126.0,132.6,0,0,1,1,0,19,0,6,8,5,14.0,0,6,8,5,12.4,10.8,1.74,Enrolled
62070,43,1,9238,1,120.0,116.3,0,1,0,1,0,22,3,6,7,3,12.333333333333334,2,6,6,2,11.0,12.4,1.79,Dropout
43150,17,1,9773,1,141.0,132.4,0,0,1,0,0,19,0,6,6,6,13.5,0,6,6,6,13.0,15.5,-4.06,Graduate
23865,17,1,9238,1,142.0,127.3,0,0,1,0,0,18,0,6,11,5,11.8,0,6,9,5,10.4,16.2,-0.92,Graduate
84377,17,1,9254,1,115.0,113.6,0,0,1,0,0,23,0,6,6,6,14.0,0,6,6,6,13.666666666666666,11.1,2.02,Graduate
12053,43,1,9670,1,125.0,118.9,0,0,0,1,0,18,0,6,9,3,11.333333333333334,0,6,14,0,0.0,13.9,0.79,Dropout
68088,39,1,9991,0,150.0,134.0,0,0,1,1,0,39,0,5,5,5,14.6,0,5,5,5,13.8,8.9,3.51,Graduate
46657,17,2,9147,1,140.0,125.0,1,0,1,0,0,20,0,5,7,4,12.25,0,5,5,4,12.0,10.8,1.74,Dropout
121001,1,1,9147,1,160.0,137.3,0,0,1,1,1,20,0,5,7,5,11.8,0,5,7,5,13.4,12.7,-1.7,Graduate
120172,15,1,9147,1,114.0,115.0,0,1,0,0,0,21,0,5,10,3,10.666666666666666,0,5,11,3,10.666666666666666,8.9,3.51,Graduate
17001,1,1,9773,1,117.0,109.3,0,0,1,1,0,20,0,6,11,5,11.0,0,6,12,3,11.0,9.4,-3.12,Enrolled
1131,39,1,9238,1,133.1,110.0,0,0,1,0,0,41,0,6,8,6,11.333333333333334,0,6,8,6,12.285714285714286,16.2,-0.92,Graduate
62857,44,1,9119,1,120.0,120.0,1,1,1,1,0,19,0,5,6,1,14.0,0,5,5,2,12.0,16.2,-0.92,Dropout
59142,1,1,9238,1,134.0,121.1,0,0,1,0,0,19,0,6,10,5,11.0,0,6,9,5,11.2,10.8,1.74,Graduate
2348,1,3,9500,1,128.0,120.4,1,0,1,0,1,18,0,7,7,6,16.13142857142857,0,8,8,8,15.8625,13.9,0.79,Graduate
63302,17,1,9670,1,127.0,118.7,1,0,1,1,0,18,0,6,9,4,11.5,0,6,9,5,10.833333333333334,12.4,1.79,Dropout
804,1,1,9085,1,141.0,140.9,1,0,1,0,1,18,0,6,7,6,14.857142857142858,0,6,7,6,13.428571428571429,8.9,3.51,Graduate
6062,44,1,9254,1,130.0,130.0,1,0,1,1,0,20,0,6,12,3,11.5,0,6,12,1,12.0,16.2,-0.92,Dropout
114388,18,3,9254,1,115.0,115.0,0,0,1,0,0,20,0,1,1,0,0.0,0,6,0,0,0.0,9.4,-3.12,Graduate
31266,1,1,9070,1,138.0,123.0,1,0,1,0,0,18,1,6,10,6,11.571428571428571,0,6,9,5,12.0,13.9,0.79,Dropout
95053,17,1,9670,1,121.0,135.4,0,0,1,0,1,19,0,6,7,5,14.2,0,6,9,5,14.2,8.9,3.51,Graduate
93795,43,3,9991,0,120.0,128.2,0,1,0,0,0,33,0,5,0,0,0.0,0,5,0,0,0.0,9.4,-3.12,Graduate
43192,39,1,9003,1,120.0,120.0,0,0,1,1,0,31,0,6,12,4,11.75,0,6,12,3,11.666666666666666,13.9,0.79,Enrolled
28607,39,1,9085,1,110.0,110.0,0,0,0,1,0,35,0,5,14,1,14.0,0,5,8,0,0.0,9.4,-3.12,Dropout
74977,1,1,9085,1,135.0,129.5,1,0,1,0,1,19,0,5,8,5,12.333333333333334,0,5,6,5,12.8,10.8,1.74,Graduate
5406,17,1,9500,1,141.0,131.6,1,0,1,0,1,18,0,7,8,7,13.385714285714286,0,8,9,8,13.755555555555556,13.9,0.79,Graduate
56612,39,1,9130,1,120.0,130.0,0,0,1,1,0,27,0,5,8,4,12.5,0,5,8,4,13.25,12.7,-1.7,Enrolled
8325,39,1,9991,0,120.0,120.0,0,0,1,0,0,31,0,5,8,5,11.0,0,5,9,4,12.25,12.7,-1.7,Enrolled
103328,1,1,9773,1,151.0,144.7,0,0,1,0,0,18,0,6,6,6,13.666666666666666,0,6,6,6,14.833333333333334,12.7,-1.7,Graduate
43922,1,1,171,1,143.0,149.9,1,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0,0.0,13.9,0.79,Dropout
14843,1,1,9773,1,128.0,135.8,0,0,1,1,0,19,0,6,8,5,13.666666666666666,0,6,10,5,13.0,16.2,-0.92,Enrolled
117523,39,1,9147,1,133.1,97.4,0,0,1,1,0,29,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
1938,1,3,9238,1,120.0,117.1,1,1,1,0,1,18,0,6,9,0,0.0,0,5,5,0,0.0,12.7,-1.7,Dropout
91018,1,1,9238,1,136.0,129.3,0,0,1,0,1,19,0,6,9,6,13.875,0,6,7,6,14.142857142857142,16.2,-0.92,Graduate
29776,17,1,9070,1,127.0,123.3,0,0,1,1,0,20,0,6,6,6,15.0,0,6,7,6,14.0,12.4,1.79,Graduate
51555,1,5,9773,1,125.0,122.2,1,0,1,0,0,18,0,6,8,4,12.25,0,6,7,5,11.8,10.8,1.74,Enrolled
5996,1,5,9853,1,128.0,122.1,1,0,0,0,0,19,0,6,6,6,13.5,0,6,6,0,0.0,12.7,-1.7,Dropout
110082,17,1,9238,1,141.0,138.9,0,0,1,0,1,19,0,6,8,6,12.166666666666666,0,6,6,6,13.0,13.9,0.79,Graduate
113605,1,1,9238,1,151.0,139.3,1,0,1,0,0,18,0,6,8,6,13.125,0,6,6,6,12.333333333333334,7.6,0.32,Graduate
6597,1,1,9085,1,127.0,123.4,1,0,1,0,0,21,0,5,14,4,14.4,0,5,9,4,13.0,9.4,-3.12,Graduate
100402,17,3,9773,1,131.0,126.8,1,0,1,0,1,18,0,6,7,6,13.0,0,6,6,6,13.166666666666666,15.5,-4.06,Graduate
39739,1,3,9070,1,123.0,123.9,1,0,1,0,1,18,0,6,6,6,13.0,0,6,8,6,13.285714285714286,8.9,3.51,Enrolled
14311,39,1,9991,0,120.0,111.0,0,0,0,1,0,47,0,5,5,0,0.0,0,5,10,0,0.0,15.5,-4.06,Dropout
105451,1,3,9085,1,140.0,128.6,1,0,1,1,0,18,0,6,13,2,11.5,0,6,9,0,0.0,12.4,1.79,Graduate
88694,1,1,9147,1,118.0,112.4,1,0,1,1,0,21,0,5,10,2,10.5,0,5,13,2,10.5,7.6,0.32,Graduate
106303,1,1,9500,1,129.0,125.8,1,0,1,0,1,22,0,7,7,7,16.13142857142857,4,8,9,8,15.52222222222222,15.5,-4.06,Graduate
46846,1,1,9070,1,138.0,135.8,0,0,1,0,0,18,0,6,7,5,14.6,0,6,6,6,13.0,12.4,1.79,Graduate
56008,39,1,9254,1,120.0,121.0,0,0,1,0,0,26,0,6,13,3,10.666666666666666,0,6,16,4,10.75,10.8,1.74,Dropout
113066,1,1,9254,1,133.1,131.0,0,0,1,1,0,20,0,6,0,0,0.0,0,6,12,0,0.0,10.8,1.74,Graduate
4927,1,2,9070,1,132.0,136.9,1,0,1,0,1,19,0,6,6,6,13.0,0,6,8,6,13.0,10.8,1.74,Graduate
117871,17,4,9500,1,129.0,124.0,1,0,1,0,1,20,0,7,7,7,13.7,0,8,9,8,14.10625,11.1,2.02,Graduate
226,1,2,9070,1,139.0,133.8,1,0,1,1,0,19,0,6,7,5,13.0,0,6,6,4,14.5,12.7,-1.7,Graduate
7515,43,1,9147,1,120.0,128.2,0,0,1,0,0,33,4,10,13,7,11.285714285714286,4,7,9,6,10.833333333333334,12.7,-1.7,Enrolled
5705,1,1,9147,1,128.0,124.1,1,0,1,0,0,19,0,5,5,5,13.0,0,5,5,5,12.8,7.6,0.32,Graduate
122663,17,6,9500,1,137.0,128.5,1,0,1,0,0,18,0,7,7,7,13.528571428571428,0,8,9,8,14.655555555555557,12.4,1.79,Graduate
56034,17,1,9119,1,143.0,130.2,0,0,1,1,0,18,0,5,6,5,14.0,0,5,8,4,13.2575,11.1,2.02,Graduate
33920,1,1,9773,1,134.0,129.3,1,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
50036,1,3,9254,1,133.0,133.2,1,0,1,0,1,19,0,6,8,6,12.166666666666666,0,6,6,6,12.0,13.9,0.79,Graduate
42540,43,1,9500,1,122.0,114.6,1,0,1,1,0,23,0,7,0,0,0.0,0,8,0,0,0.0,7.6,0.32,Dropout
116159,17,6,9130,1,125.0,126.3,1,0,1,0,0,19,0,6,8,6,15.125,0,6,7,6,14.571428571428571,16.2,-0.92,Graduate
92444,1,1,9085,1,133.1,128.4,1,0,1,0,0,18,0,6,10,6,12.0,0,6,10,4,12.0,16.2,-0.92,Graduate
47713,1,1,9147,1,115.0,112.4,0,0,1,1,0,20,0,5,9,1,12.0,0,5,13,2,10.5,12.4,1.79,Enrolled
103020,1,1,9085,1,145.0,139.9,0,0,1,0,0,18,0,6,7,6,14.166666666666666,0,6,8,6,14.857142857142858,7.6,0.32,Graduate
71844,1,2,9500,1,138.0,130.7,1,1,1,0,0,18,0,7,0,0,0.0,0,8,0,0,0.0,13.9,0.79,Dropout
35637,1,1,9500,1,144.0,127.0,0,0,1,0,1,19,0,8,8,7,13.714285714285714,0,8,8,7,13.714285714285714,12.7,-1.7,Graduate
44026,43,1,9003,1,140.0,140.0,0,1,1,0,0,26,0,6,0,0,0.0,0,6,0,0,0.0,16.2,-0.92,Dropout
11459,1,1,171,1,130.0,137.8,1,0,1,0,1,21,7,12,12,12,13.818181818181818,8,12,13,12,13.461538461538462,8.9,3.51,Graduate
56199,1,1,9147,1,118.0,118.0,1,0,1,0,0,19,0,5,9,3,12.0,0,5,8,5,11.4,7.6,0.32,Enrolled
92275,39,1,9991,0,133.1,111.9,0,0,1,1,0,37,0,5,5,0,0.0,0,5,5,0,0.0,7.6,0.32,Graduate
11666,39,1,9119,1,120.0,132.0,1,1,0,0,0,24,0,5,5,5,10.6,0,5,6,4,11.5,9.4,-3.12,Dropout
126003,18,2,9773,1,140.0,135.8,1,0,1,0,0,18,0,6,7,6,13.5,0,6,6,6,12.5,12.4,1.79,Graduate
63933,17,1,9254,1,115.0,138.1,1,0,1,1,0,19,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
25554,1,1,9238,1,133.1,129.0,1,0,1,0,0,18,0,6,7,6,12.0,0,6,6,6,12.333333333333334,13.9,0.79,Graduate
111653,1,1,9500,1,143.0,135.3,0,0,1,1,0,20,0,7,8,7,14.15,0,8,9,8,15.055555555555555,15.5,-4.06,Graduate
46230,1,5,9254,1,121.0,114.3,1,0,1,0,0,19,0,6,10,5,12.2,0,6,8,4,11.25,12.4,1.79,Enrolled
97140,17,6,9500,1,125.0,115.9,1,0,1,0,0,18,0,7,8,7,13.557142857142855,0,8,9,8,13.2,11.1,2.02,Graduate
81358,17,1,9147,1,143.0,132.6,1,0,1,0,1,18,0,5,5,5,13.6,0,5,8,5,12.4,10.8,1.74,Graduate
85319,1,1,9773,1,138.0,133.4,1,0,1,1,1,20,0,6,6,6,12.833333333333334,0,6,6,6,12.833333333333334,16.2,-0.92,Graduate
121767,17,2,9853,1,140.0,125.1,1,1,1,0,0,19,0,6,7,5,10.8,0,6,10,4,12.0,8.9,3.51,Graduate
48995,1,1,9500,1,137.0,131.9,1,0,1,0,0,18,0,7,9,7,13.03,0,8,9,8,12.50625,12.7,-1.7,Graduate
41735,18,1,9254,1,126.0,111.1,0,0,1,0,0,19,0,6,7,5,12.2,0,5,10,0,0.0,10.8,1.74,Dropout
19516,43,1,9070,1,133.1,100.0,0,0,1,0,0,20,1,6,8,6,12.714285714285714,0,6,7,6,13.666666666666666,13.9,0.79,Graduate
127349,17,1,9254,1,150.0,132.0,0,0,1,0,1,18,0,6,10,4,12.0,0,6,9,5,11.833333333333334,9.4,-3.12,Graduate
94953,1,1,9238,1,132.0,119.9,1,0,1,0,1,19,0,6,11,4,12.0,0,6,8,3,11.0,9.4,-3.12,Graduate
101446,17,1,9773,1,128.0,124.3,1,0,1,1,1,19,0,6,6,6,12.833333333333334,0,6,6,6,12.166666666666666,12.4,1.79,Graduate
47760,1,1,171,1,137.0,143.3,1,0,1,0,0,19,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Dropout
57909,1,1,9556,1,132.0,119.3,1,0,1,0,1,20,0,8,10,7,11.88888888888889,0,8,8,7,11.95625,12.7,-1.7,Graduate
75699,17,1,9238,1,135.0,129.8,1,0,1,0,0,19,0,6,11,5,11.0,0,6,12,3,11.0,7.6,0.32,Enrolled
77405,39,1,9254,1,120.0,130.0,1,0,1,0,0,26,0,6,10,4,12.25,0,6,13,3,11.666666666666666,7.6,0.32,Graduate
9904,1,1,9773,1,145.0,139.4,1,0,1,1,1,18,0,6,7,6,13.571428571428571,0,6,7,6,13.0,16.2,-0.92,Graduate
127396,1,2,9119,1,140.0,129.8,1,0,1,1,0,20,0,5,5,0,0.0,0,5,6,0,0.0,12.7,-1.7,Graduate
126983,17,5,9500,1,132.0,119.4,1,0,1,0,1,18,0,7,7,7,13.671428571428573,0,8,8,8,13.75,13.9,0.79,Graduate
8341,1,1,9670,1,150.0,148.4,0,0,1,1,0,20,0,5,5,5,11.6,0,5,5,1,10.0,9.4,-3.12,Dropout
20284,39,1,9147,1,133.1,100.0,0,1,0,1,0,38,0,5,9,0,0.0,0,5,5,0,0.0,15.5,-4.06,Enrolled
40233,1,3,9147,1,143.0,132.3,1,0,1,0,1,18,0,5,5,5,13.8,0,5,6,5,13.6,10.8,1.74,Graduate
10039,39,1,9003,1,130.0,130.0,0,0,0,1,0,35,0,6,10,0,0.0,0,6,8,0,0.0,15.5,-4.06,Dropout
94144,1,1,9773,1,125.0,122.2,1,0,1,0,0,20,0,6,6,6,12.666666666666666,0,6,8,5,12.8,10.8,1.74,Graduate
112895,1,3,9085,1,130.0,124.8,0,0,0,1,0,19,0,5,7,3,12.333333333333334,0,5,9,0,0.0,7.6,0.32,Graduate
106848,1,1,9254,1,133.0,122.7,0,0,1,0,1,18,0,6,7,6,12.666666666666666,0,6,6,5,12.0,16.2,-0.92,Graduate
62739,1,3,9085,1,124.0,117.4,1,0,1,1,0,19,0,5,6,4,12.0,0,5,8,5,12.2,9.4,-3.12,Graduate
94895,1,6,9500,1,144.0,130.0,1,0,1,0,1,18,0,8,8,7,13.1,0,8,8,7,13.1,12.7,-1.7,Graduate
65918,1,3,9070,1,135.0,121.0,1,0,1,1,0,20,0,6,6,6,13.333333333333334,0,6,8,6,13.666666666666666,10.8,1.74,Graduate
71125,1,1,9085,1,150.0,150.3,0,0,1,0,0,19,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02,Dropout
86574,1,1,9238,1,140.0,142.0,1,0,1,0,1,18,0,6,6,6,12.666666666666666,0,6,6,6,12.0,9.4,-3.12,Graduate
15663,17,5,9500,1,119.3,119.3,1,0,1,0,1,19,0,8,8,8,13.11625,0,8,8,8,13.11625,9.4,-3.12,Graduate
1181,1,4,9147,1,146.0,146.7,1,0,1,0,0,18,0,5,5,5,14.6,0,5,6,5,14.2,7.6,0.32,Graduate
95838,1,3,9773,1,124.0,133.6,1,0,1,0,0,21,0,6,8,6,14.25,0,6,10,6,13.5,7.6,0.32,Graduate
20021,1,1,9238,1,160.0,142.0,0,0,1,0,0,19,0,6,7,6,13.666666666666666,0,6,6,6,14.166666666666666,9.4,-3.12,Graduate
113622,17,1,9238,1,148.0,144.3,1,0,1,0,0,19,6,7,8,7,13.285714285714286,4,8,8,8,13.25,12.4,1.79,Graduate
76774,39,1,9003,1,110.0,140.0,0,0,0,1,0,45,0,6,0,0,0.0,0,6,0,0,0.0,16.2,-0.92,Graduate
30160,17,3,9070,1,132.0,124.3,0,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,15.5,-4.06,Dropout
47203,1,3,9773,1,148.0,142.7,1,0,1,1,0,18,0,6,6,6,14.5,0,6,6,6,15.666666666666666,11.1,2.02,Graduate
41796,39,1,9238,1,133.1,120.0,0,0,1,0,0,41,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Dropout
53407,1,1,9773,1,115.0,108.7,1,0,1,1,0,20,0,6,10,5,13.2,0,6,10,5,11.833333333333334,13.9,0.79,Enrolled
42121,1,1,9238,1,125.0,128.0,1,0,1,0,0,20,0,6,0,0,0.0,0,6,0,0,0.0,7.6,0.32,Dropout
55054,44,1,9085,1,160.0,138.4,1,0,1,1,0,21,0,6,7,6,14.428571428571429,0,6,6,0,0.0,13.9,0.79,Graduate
40240,1,1,9238,1,127.0,124.8,0,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,12.4,1.79,Dropout
90392,43,1,9119,1,130.0,120.0,0,0,1,1,0,28,0,5,10,3,11.666666666666666,0,5,11,2,11.0,7.6,0.32,Graduate
77574,1,1,9070,1,135.0,125.8,0,0,1,1,0,21,0,6,6,6,13.666666666666666,0,6,6,6,13.333333333333334,12.7,-1.7,Graduate
53725,1,1,9991,0,140.0,141.0,0,0,1,1,0,19,0,5,9,4,12.0,0,5,6,4,12.75,7.6,0.32,Graduate
116834,39,1,8014,0,133.1,117.8,0,1,1,0,0,28,0,6,13,4,10.833333333333334,0,6,6,0,0.0,13.9,0.79,Graduate
